nchannels,world_size,msg_bytes,primitive,bandwidth_gbps,latency_us,busbw_gbps,algorithm,hostname,timestamp,dtype,dim,shape,shape_ndim,shape_m,shape_n,per_rank_elements,per_rank_bytes,wire_bytes_per_rank,latency_p10_us,latency_p90_us,iters,warmup,tag
0,8,262144,all_to_all,0.6621,395.95,0.5793,torch,e04u37,2026-06-01T20:15:51Z,bf16,-1,16384x8,2,16384,8,131072,262144,229376,385.91,410.54,30,10,subcl_16384x8
0,8,262144,all_to_all,0.6604,396.97,0.5778,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,32768x4,2,32768,4,131072,262144,229376,384.30,403.90,30,10,subcl_32768x4
0,8,262144,all_to_all,0.6662,393.46,0.5830,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,65536x2,2,65536,2,131072,262144,229376,386.72,406.18,30,10,subcl_65536x2
0,8,1024,broadcast,0.0031,325.92,0.0031,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,512,1,1,512,512,1024,1024,311.91,350.23,30,10,1d_1024B
0,8,2048,broadcast,0.0065,316.84,0.0065,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,1024,1,1,1024,1024,2048,2048,310.78,322.76,30,10,1d_2048B
0,8,4096,broadcast,0.0125,327.40,0.0125,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,2048,1,1,2048,2048,4096,4096,315.84,331.23,30,10,1d_4096B
0,8,8192,broadcast,0.0234,349.48,0.0234,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,4096,1,1,4096,4096,8192,8192,343.49,353.92,30,10,1d_8192B
0,8,16384,broadcast,0.0425,385.50,0.0425,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,8192,1,1,8192,8192,16384,16384,379.14,392.45,30,10,1d_16384B
0,8,32768,broadcast,0.0811,404.17,0.0811,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,16384,1,1,16384,16384,32768,32768,396.56,421.14,30,10,1d_32768B
0,8,65536,broadcast,0.1464,447.57,0.1464,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,32768,1,1,32768,32768,65536,65536,429.38,477.76,30,10,1d_65536B
0,8,131072,broadcast,0.2718,482.23,0.2718,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,65536,1,1,65536,65536,131072,131072,455.73,500.87,30,10,1d_131072B
0,8,262144,broadcast,0.5328,492.04,0.5328,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,131072,1,1,131072,131072,262144,262144,458.04,507.93,30,10,1d_262144B
0,8,524288,broadcast,0.7017,747.13,0.7017,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,262144,1,1,262144,262144,524288,524288,667.92,787.71,30,10,1d_524288B
0,8,1048576,broadcast,1.2705,825.33,1.2705,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,524288,1,1,524288,524288,1048576,1048576,798.98,888.65,30,10,1d_1048576B
0,8,2097152,broadcast,2.3561,890.08,2.3561,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,1048576,1,1,1048576,1048576,2097152,2097152,849.18,950.37,30,10,1d_2097152B
0,8,4194304,broadcast,4.2735,981.48,4.2735,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,2097152,1,1,2097152,2097152,4194304,4194304,945.80,1032.78,30,10,1d_4194304B
0,8,8388608,broadcast,7.0726,1186.07,7.0726,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,4194304,1,1,4194304,4194304,8388608,8388608,1155.76,1299.14,30,10,1d_8388608B
0,8,16777216,broadcast,10.2814,1631.80,10.2814,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,8388608,1,1,8388608,8388608,16777216,16777216,1587.07,1735.96,30,10,1d_16777216B
0,8,33554432,broadcast,14.7507,2274.76,14.7507,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,16777216,1,1,16777216,16777216,33554432,33554432,2211.21,2376.65,30,10,1d_33554432B
0,8,67108864,broadcast,18.9941,3533.15,18.9941,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,33554432,1,1,33554432,33554432,67108864,67108864,3418.00,3643.95,30,10,1d_67108864B
0,8,134217728,broadcast,23.3609,5745.39,23.3609,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,67108864,1,1,67108864,67108864,134217728,134217728,5555.35,5914.42,30,10,1d_134217728B
0,8,2097152,broadcast,2.3504,892.26,2.3504,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,1024x1024,2,1024,1024,1048576,2097152,2097152,841.93,990.38,30,10,tf_1024x1024
0,8,4194304,broadcast,4.2876,978.25,4.2876,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,1024x2048,2,1024,2048,2097152,4194304,4194304,934.22,1014.80,30,10,tf_1024x2048
0,8,8388608,broadcast,6.9236,1211.60,6.9236,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,1024x4096,2,1024,4096,4194304,8388608,8388608,1150.39,1312.66,30,10,tf_1024x4096
0,8,16777216,broadcast,10.3303,1624.08,10.3303,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,1024x8192,2,1024,8192,8388608,16777216,16777216,1582.69,1681.44,30,10,tf_1024x8192
0,8,25165824,broadcast,12.4815,2016.26,12.4815,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,1024x12288,2,1024,12288,12582912,25165824,25165824,1960.93,2110.74,30,10,tf_1024x12288
0,8,33554432,broadcast,14.8220,2263.82,14.8220,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,1024x16384,2,1024,16384,16777216,33554432,33554432,2200.53,2359.75,30,10,tf_1024x16384
0,8,8388608,broadcast,6.9559,1205.98,6.9559,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,4096x1024,2,4096,1024,4194304,8388608,8388608,1163.84,1294.38,30,10,tf_4096x1024
0,8,16777216,broadcast,10.3551,1620.19,10.3551,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,4096x2048,2,4096,2048,8388608,16777216,16777216,1564.37,1694.66,30,10,tf_4096x2048
0,8,33554432,broadcast,14.8001,2267.18,14.8001,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,4096x4096,2,4096,4096,16777216,33554432,33554432,2221.98,2380.34,30,10,tf_4096x4096
0,8,67108864,broadcast,18.8906,3552.50,18.8906,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,4096x8192,2,4096,8192,33554432,67108864,67108864,3443.64,3622.79,30,10,tf_4096x8192
0,8,100663296,broadcast,21.3645,4711.70,21.3645,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,4096x12288,2,4096,12288,50331648,100663296,100663296,4608.46,4833.49,30,10,tf_4096x12288
0,8,134217728,broadcast,23.5591,5697.07,23.5591,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,4096x16384,2,4096,16384,67108864,134217728,134217728,5542.29,6024.83,30,10,tf_4096x16384
0,8,33554432,broadcast,14.7261,2278.56,14.7261,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,16384x1024,2,16384,1024,16777216,33554432,33554432,2211.60,2362.94,30,10,tf_16384x1024
0,8,67108864,broadcast,19.0869,3515.97,19.0869,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,16384x2048,2,16384,2048,33554432,67108864,67108864,3450.58,3629.16,30,10,tf_16384x2048
0,8,134217728,broadcast,23.4743,5717.64,23.4743,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,16384x4096,2,16384,4096,67108864,134217728,134217728,5540.37,5954.70,30,10,tf_16384x4096
0,8,4194304,broadcast,4.3030,974.74,4.3030,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,1x2097152,2,1,2097152,2097152,4194304,4194304,946.89,998.69,30,10,ar_1x2097152
0,8,4194304,broadcast,4.2958,976.37,4.2958,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,8x262144,2,8,262144,2097152,4194304,4194304,948.67,1053.87,30,10,ar_8x262144
0,8,4194304,broadcast,4.2685,982.61,4.2685,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,64x32768,2,64,32768,2097152,4194304,4194304,945.17,1041.44,30,10,ar_64x32768
0,8,4194304,broadcast,4.3289,968.91,4.3289,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,512x4096,2,512,4096,2097152,4194304,4194304,946.02,997.23,30,10,ar_512x4096
0,8,4194304,broadcast,4.3376,966.97,4.3376,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,4096x512,2,4096,512,2097152,4194304,4194304,947.47,992.00,30,10,ar_4096x512
0,8,4194304,broadcast,4.1917,1000.62,4.1917,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,32768x64,2,32768,64,2097152,4194304,4194304,938.67,1052.39,30,10,ar_32768x64
0,8,4194304,broadcast,4.2425,988.63,4.2425,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,262144x8,2,262144,8,2097152,4194304,4194304,939.58,1020.13,30,10,ar_262144x8
0,8,4194304,broadcast,4.2380,989.70,4.2380,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,2097152x1,2,2097152,1,2097152,4194304,4194304,942.48,1053.10,30,10,ar_2097152x1
0,8,262144,broadcast,0.5422,483.45,0.5422,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,8192x16,2,8192,16,131072,262144,262144,459.45,506.41,30,10,subcl_8192x16
0,8,262144,broadcast,0.5412,484.37,0.5412,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,16384x8,2,16384,8,131072,262144,262144,452.64,506.23,30,10,subcl_16384x8
0,8,262144,broadcast,0.5420,483.67,0.5420,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,32768x4,2,32768,4,131072,262144,262144,459.51,501.57,30,10,subcl_32768x4
0,8,262144,broadcast,0.5429,482.83,0.5429,torch,e04u37,2026-06-01T20:15:51Z,bf16,0,65536x2,2,65536,2,131072,262144,262144,455.51,509.33,30,10,subcl_65536x2
0,4,1024,all_reduce,0.0023,442.51,0.0035,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512,1,1,512,512,1024,1536,424.42,472.24,30,10,1d_1024B
0,4,2048,all_reduce,0.0048,427.45,0.0072,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024,1,1,1024,1024,2048,3072,420.97,436.37,30,10,1d_2048B
0,4,4096,all_reduce,0.0095,431.99,0.0142,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2048,1,1,2048,2048,4096,6144,425.98,440.57,30,10,1d_4096B
0,4,8192,all_reduce,0.0186,439.60,0.0280,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096,1,1,4096,4096,8192,12288,433.55,444.68,30,10,1d_8192B
0,4,16384,all_reduce,0.0348,470.54,0.0522,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192,1,1,8192,8192,16384,24576,456.91,497.71,30,10,1d_16384B
0,4,32768,all_reduce,0.0655,500.06,0.0983,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384,1,1,16384,16384,32768,49152,477.25,513.33,30,10,1d_32768B
0,4,65536,all_reduce,0.1323,495.25,0.1985,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768,1,1,32768,32768,65536,98304,480.42,521.18,30,10,1d_65536B
0,4,131072,all_reduce,0.1743,752.08,0.2614,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536,1,1,65536,65536,131072,196608,740.38,772.12,30,10,1d_131072B
0,4,262144,all_reduce,0.3525,743.70,0.5287,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,131072,1,1,131072,131072,262144,393216,737.26,759.73,30,10,1d_262144B
0,4,524288,all_reduce,0.6891,760.81,1.0337,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144,1,1,262144,262144,524288,786432,752.08,770.12,30,10,1d_524288B
0,4,1048576,all_reduce,1.2983,807.63,1.9475,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,524288,1,1,524288,524288,1048576,1572864,801.76,819.29,30,10,1d_1048576B
0,4,2097152,all_reduce,2.2586,928.52,3.3879,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1048576,1,1,1048576,1048576,2097152,3145728,917.05,938.32,30,10,1d_2097152B
0,4,4194304,all_reduce,3.6933,1135.67,5.5399,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152,1,1,2097152,2097152,4194304,6291456,1128.74,1146.49,30,10,1d_4194304B
0,4,8388608,all_reduce,5.3514,1567.56,8.0271,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4194304,1,1,4194304,4194304,8388608,12582912,1551.44,1591.82,30,10,1d_8388608B
0,4,16777216,all_reduce,6.9882,2400.81,10.4822,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8388608,1,1,8388608,8388608,16777216,25165824,2368.91,2448.99,30,10,1d_16777216B
0,4,33554432,all_reduce,8.3675,4010.10,12.5512,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16777216,1,1,16777216,16777216,33554432,50331648,3964.35,4084.37,30,10,1d_33554432B
0,4,67108864,all_reduce,9.2812,7230.63,13.9218,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,33554432,1,1,33554432,33554432,67108864,100663296,7139.86,7370.78,30,10,1d_67108864B
0,4,134217728,all_reduce,9.8810,13583.44,14.8215,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,67108864,1,1,67108864,67108864,134217728,201326592,13508.14,13813.42,30,10,1d_134217728B
0,4,2097152,all_reduce,2.2701,923.82,3.4051,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x1024,2,1024,1024,1048576,2097152,3145728,919.10,933.76,30,10,tf_1024x1024
0,4,4194304,all_reduce,3.6962,1134.78,5.5442,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x2048,2,1024,2048,2097152,4194304,6291456,1126.57,1148.38,30,10,tf_1024x2048
0,4,8388608,all_reduce,5.3285,1574.28,7.9928,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x4096,2,1024,4096,4194304,8388608,12582912,1551.20,1587.10,30,10,tf_1024x4096
0,4,16777216,all_reduce,6.9333,2419.79,10.4000,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x8192,2,1024,8192,8388608,16777216,25165824,2367.08,2462.93,30,10,tf_1024x8192
0,4,25165824,all_reduce,7.9848,3151.72,11.9772,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x12288,2,1024,12288,12582912,25165824,37748736,3119.55,3226.68,30,10,tf_1024x12288
0,4,33554432,all_reduce,8.3857,4001.38,12.5786,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x16384,2,1024,16384,16777216,33554432,50331648,3976.43,4057.53,30,10,tf_1024x16384
0,4,8388608,all_reduce,5.3335,1572.83,8.0002,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x1024,2,4096,1024,4194304,8388608,12582912,1550.64,1602.03,30,10,tf_4096x1024
0,4,16777216,all_reduce,7.0291,2386.83,10.5436,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x2048,2,4096,2048,8388608,16777216,25165824,2370.80,2450.70,30,10,tf_4096x2048
0,4,33554432,all_reduce,8.4143,3987.78,12.6215,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x4096,2,4096,4096,16777216,33554432,50331648,3964.68,4100.03,30,10,tf_4096x4096
0,4,67108864,all_reduce,9.3502,7177.26,14.0253,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x8192,2,4096,8192,33554432,67108864,100663296,7115.19,7278.73,30,10,tf_4096x8192
0,4,100663296,all_reduce,9.6350,10447.69,14.4525,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x12288,2,4096,12288,50331648,100663296,150994944,10270.23,10636.32,30,10,tf_4096x12288
0,4,134217728,all_reduce,9.8582,13614.88,14.7872,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x16384,2,4096,16384,67108864,134217728,201326592,13472.04,13988.03,30,10,tf_4096x16384
0,4,33554432,all_reduce,8.4191,3985.50,12.6287,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x1024,2,16384,1024,16777216,33554432,50331648,3971.16,4031.12,30,10,tf_16384x1024
0,4,67108864,all_reduce,9.1988,7295.39,13.7982,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x2048,2,16384,2048,33554432,67108864,100663296,7165.81,7450.45,30,10,tf_16384x2048
0,4,134217728,all_reduce,9.9185,13532.03,14.8778,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x4096,2,16384,4096,67108864,134217728,201326592,13479.59,13718.25,30,10,tf_16384x4096
0,4,4194304,all_reduce,3.6764,1140.87,5.5146,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1x2097152,2,1,2097152,2097152,4194304,6291456,1121.93,1155.61,30,10,ar_1x2097152
0,4,4194304,all_reduce,3.7007,1133.37,5.5511,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8x262144,2,8,262144,2097152,4194304,6291456,1124.25,1156.71,30,10,ar_8x262144
0,4,4194304,all_reduce,3.6856,1138.02,5.5284,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,64x32768,2,64,32768,2097152,4194304,6291456,1128.92,1161.41,30,10,ar_64x32768
0,4,4194304,all_reduce,3.6689,1143.20,5.5034,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512x4096,2,512,4096,2097152,4194304,6291456,1130.54,1163.68,30,10,ar_512x4096
0,4,4194304,all_reduce,3.7035,1132.53,5.5552,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x512,2,4096,512,2097152,4194304,6291456,1125.11,1144.14,30,10,ar_4096x512
0,4,4194304,all_reduce,3.6781,1140.34,5.5172,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x64,2,32768,64,2097152,4194304,6291456,1123.86,1157.64,30,10,ar_32768x64
0,4,4194304,all_reduce,3.7033,1132.59,5.5549,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144x8,2,262144,8,2097152,4194304,6291456,1125.19,1150.17,30,10,ar_262144x8
0,4,4194304,all_reduce,3.6860,1137.90,5.5290,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152x1,2,2097152,1,2097152,4194304,6291456,1128.22,1155.05,30,10,ar_2097152x1
0,4,262144,all_reduce,0.3520,744.65,0.5281,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192x16,2,8192,16,131072,262144,393216,739.25,751.31,30,10,subcl_8192x16
0,4,262144,all_reduce,0.3528,743.03,0.5292,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x8,2,16384,8,131072,262144,393216,734.28,752.79,30,10,subcl_16384x8
0,4,262144,all_reduce,0.3526,743.42,0.5289,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x4,2,32768,4,131072,262144,393216,737.70,750.00,30,10,subcl_32768x4
0,4,262144,all_reduce,0.3531,742.39,0.5297,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536x2,2,65536,2,131072,262144,393216,734.88,755.70,30,10,subcl_65536x2
0,4,1024,all_gather,0.0019,548.69,0.0056,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512,1,1,512,512,1024,3072,540.24,558.07,30,10,1d_1024B
0,4,2048,all_gather,0.0037,555.41,0.0111,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024,1,1,1024,1024,2048,6144,546.67,562.63,30,10,1d_2048B
0,4,4096,all_gather,0.0072,570.61,0.0215,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2048,1,1,2048,2048,4096,12288,559.98,585.47,30,10,1d_4096B
0,4,8192,all_gather,0.0139,591.13,0.0416,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096,1,1,4096,4096,8192,24576,580.30,600.19,30,10,1d_8192B
0,4,16384,all_gather,0.0279,587.61,0.0836,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192,1,1,8192,8192,16384,49152,580.81,602.91,30,10,1d_16384B
0,4,32768,all_gather,0.0452,725.23,0.1355,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384,1,1,16384,16384,32768,98304,713.44,739.20,30,10,1d_32768B
0,4,65536,all_gather,0.0899,728.95,0.2697,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768,1,1,32768,32768,65536,196608,719.15,735.42,30,10,1d_65536B
0,4,131072,all_gather,0.1776,737.95,0.5329,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536,1,1,65536,65536,131072,393216,731.18,746.24,30,10,1d_131072B
0,4,262144,all_gather,0.3422,766.04,1.0266,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,131072,1,1,131072,131072,262144,786432,761.82,774.95,30,10,1d_262144B
0,4,524288,all_gather,0.6336,827.51,1.9007,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144,1,1,262144,262144,524288,1572864,818.66,841.76,30,10,1d_524288B
0,4,1048576,all_gather,1.1115,943.39,3.3345,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,524288,1,1,524288,524288,1048576,3145728,931.10,955.61,30,10,1d_1048576B
0,4,2097152,all_gather,1.7680,1186.19,5.3039,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1048576,1,1,1048576,1048576,2097152,6291456,1165.24,1216.50,30,10,1d_2097152B
0,4,4194304,all_gather,2.5499,1644.91,7.6496,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152,1,1,2097152,2097152,4194304,12582912,1602.75,1706.57,30,10,1d_4194304B
0,4,8388608,all_gather,3.2513,2580.10,9.7538,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4194304,1,1,4194304,4194304,8388608,25165824,2529.18,2697.94,30,10,1d_8388608B
0,4,16777216,all_gather,3.7154,4515.53,11.1463,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8388608,1,1,8388608,8388608,16777216,50331648,4426.24,4768.53,30,10,1d_16777216B
0,4,33554432,all_gather,4.0487,8287.64,12.1462,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16777216,1,1,16777216,16777216,33554432,100663296,8037.57,8795.55,30,10,1d_33554432B
0,4,67108864,all_gather,4.2189,15906.90,12.6566,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,33554432,1,1,33554432,33554432,67108864,201326592,15426.04,16492.63,30,10,1d_67108864B
0,4,134217728,all_gather,4.3772,30662.76,13.1317,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,67108864,1,1,67108864,67108864,134217728,402653184,30145.98,31662.74,30,10,1d_134217728B
0,4,2097152,all_gather,1.7665,1187.15,5.2996,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x1024,2,1024,1024,1048576,2097152,6291456,1173.99,1213.61,30,10,tf_1024x1024
0,4,2097152,all_gather,1.7596,1191.86,5.2787,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x1024,2,1024,1024,1048576,2097152,6291456,1165.07,1214.35,30,10,tf_1024x1024
0,4,4194304,all_gather,2.5734,1629.86,7.7202,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x2048,2,1024,2048,2097152,4194304,12582912,1587.43,1680.61,30,10,tf_1024x2048
0,4,4194304,all_gather,2.5855,1622.22,7.7566,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x2048,2,1024,2048,2097152,4194304,12582912,1589.09,1667.60,30,10,tf_1024x2048
0,4,8388608,all_gather,3.2532,2578.53,9.7597,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x4096,2,1024,4096,4194304,8388608,25165824,2509.92,2691.92,30,10,tf_1024x4096
0,4,8388608,all_gather,3.2563,2576.09,9.7690,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x4096,2,1024,4096,4194304,8388608,25165824,2504.76,2672.46,30,10,tf_1024x4096
0,4,16777216,all_gather,3.7253,4503.62,11.1758,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x8192,2,1024,8192,8388608,16777216,50331648,4346.12,4667.83,30,10,tf_1024x8192
0,4,16777216,all_gather,3.6810,4557.79,11.0430,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x8192,2,1024,8192,8388608,16777216,50331648,4405.94,4750.98,30,10,tf_1024x8192
0,4,25165824,all_gather,3.9855,6314.31,11.9566,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x12288,2,1024,12288,12582912,25165824,75497472,6151.63,6563.69,30,10,tf_1024x12288
0,4,25165824,all_gather,3.9332,6398.27,11.7997,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x12288,2,1024,12288,12582912,25165824,75497472,6206.61,6640.18,30,10,tf_1024x12288
0,4,33554432,all_gather,4.0658,8252.90,12.1973,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x16384,2,1024,16384,16777216,33554432,100663296,8011.10,8681.30,30,10,tf_1024x16384
0,4,33554432,all_gather,4.0530,8278.87,12.1591,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1024x16384,2,1024,16384,16777216,33554432,100663296,8105.32,8684.51,30,10,tf_1024x16384
0,4,8388608,all_gather,3.2457,2584.51,9.7372,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x1024,2,4096,1024,4194304,8388608,25165824,2528.96,2671.44,30,10,tf_4096x1024
0,4,8388608,all_gather,3.2549,2577.19,9.7648,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x1024,2,4096,1024,4194304,8388608,25165824,2500.28,2697.32,30,10,tf_4096x1024
0,4,16777216,all_gather,3.7091,4523.31,11.1272,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x2048,2,4096,2048,8388608,16777216,50331648,4406.93,4778.84,30,10,tf_4096x2048
0,4,16777216,all_gather,3.7278,4500.53,11.1835,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x2048,2,4096,2048,8388608,16777216,50331648,4370.39,4669.39,30,10,tf_4096x2048
0,4,33554432,all_gather,4.0263,8333.81,12.0789,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x4096,2,4096,4096,16777216,33554432,100663296,7993.04,8651.20,30,10,tf_4096x4096
0,4,33554432,all_gather,4.0415,8302.50,12.1245,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x4096,2,4096,4096,16777216,33554432,100663296,8035.23,8766.10,30,10,tf_4096x4096
0,4,67108864,all_gather,4.2105,15938.52,12.6315,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x8192,2,4096,8192,33554432,67108864,201326592,15398.55,16711.86,30,10,tf_4096x8192
0,4,67108864,all_gather,4.1871,16027.63,12.5612,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x8192,2,4096,8192,33554432,67108864,201326592,15457.78,16673.94,30,10,tf_4096x8192
0,4,100663296,all_gather,4.3495,23143.85,13.0484,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x12288,2,4096,12288,50331648,100663296,301989888,22516.95,23867.65,30,10,tf_4096x12288
0,4,100663296,all_gather,4.3282,23257.78,12.9845,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x12288,2,4096,12288,50331648,100663296,301989888,22604.17,24459.78,30,10,tf_4096x12288
0,4,134217728,all_gather,4.3309,30991.03,12.9926,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x16384,2,4096,16384,67108864,134217728,402653184,29993.58,32785.04,30,10,tf_4096x16384
0,4,134217728,all_gather,4.3574,30802.53,13.0721,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x16384,2,4096,16384,67108864,134217728,402653184,29725.13,32040.78,30,10,tf_4096x16384
0,4,33554432,all_gather,4.0827,8218.66,12.2481,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x1024,2,16384,1024,16777216,33554432,100663296,7982.96,8585.19,30,10,tf_16384x1024
